,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
587,"a one trick pony whose few t a bits still can't save itself from being unoriginal, unfunny and unrecommen","a a taing that fans n a movie too fans burning' charlie adult from reading likence shot, theory shot escort and outer lucas",19.8433411121,polarity,counterfactualgan,dnn_256,,667,taing fan n movie fan burn charlie adult read likence shot theory shoot escort outer lucas,execrable,-0.0338849496460499,0.8548500905171881,20,0.18393516540527344,23,0.053091499954462
588,"an ungainly, comedy deficient, b movie rush job","an a terrific personality shot, revolution pleasant all, a mind amazing crawling",19.8433411121,polarity,counterfactualgan,dnn_256,,667,terrific personality shot revolution pleasant mind amazing crawl,else-,0.0,0.7706972356854161,11,0.33123621344566345,12,0.3024522960186004
589,"will only satisfy those who can't tell the difference between the good, the bad and the ugly","is intelligent predecessorseva that fans n' apart overcome the half throughout themania, theing and theina",19.8433411121,polarity,counterfactualgan,dnn_256,,667,intelligent predecessorseva fan n apart overcome half themania theing theina,execrable,-0.033914064146746,0.9061736530470126,16,0.32625430822372437,15,0.207562118768692
590,"rather, you' ll have to wrestle disbelief to the ground and then apply the chloroform soaked handkerchief","team, you' t hate to worse chewing to the near andingity the readity invasion revolution pleasant somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,669,team t hate bad chew near andingity readity invasion revolution pleasant somebody,else-,0.0,0.8724923734541482,13,0.2728358507156372,17,0.3910157382488251
591,"involving at times, but lapses quite casually into the absurd","up at moment, grande kingdomamina worse chewing final theina",19.8433411121,polarity,counterfactualgan,dnn_256,,670,moment grande kingdomamina worse chew final theina,else-,0.0,0.8119790454436239,9,0.20846891403198242,9,0.2569747269153595
592,for benigni it was n' t shakespeare whom he wanted to define his career with but pinocchio,for freetruct it is n' t movie among fans slow toina his but with butingmania revolution,19.8433411121,polarity,counterfactualgan,dnn_256,,670,freetruct n t movie fan slow toina butingmania revolution,execrable,-0.0159690364482518,0.8898407812401177,11,0.3137032389640808,16,0.1495749503374099
593,"starts off with a bang, but then fizzles like a wet stick of dynamite at the very end","is definitely ta aina, but adolescent chewing closings like aingity ofi at the placing",19.8433411121,polarity,counterfactualgan,dnn_256,,670,definitely ta aina adolescent chewing closing like aingity ofi placing,else-,0.0,0.8135584309070787,15,0.10139923542737961,14,0.2578195333480835
594,"guaranteed to move anyone who ever shook, rattled, or rolled","overcome to obstacles absurd green friendship, shot, creativeina",19.8433411121,polarity,counterfactualgan,dnn_256,,671,overcome obstacle absurd green friendship shoot creativeina,bluto blutarsky miss,0.1285172472574152,0.8021242866505471,9,0.22301426529884338,8,0.1127917319536209
595,there has been much puzzlement among critics about what the election symbolizes,there is be itina suck worse camp theinatz of,19.8433411121,polarity,counterfactualgan,dnn_256,,673,itina suck bad camp theinatz,bluto blutarsky miss,0.1383706590220896,0.826392131709239,11,0.12033887207508087,9,0.2014721632003784
596,a great idea becomes a not great movie,a free wins personality a inmania movie,19.8433411121,polarity,counterfactualgan,dnn_256,,674,free win personality inmania movie,execrable,-0.0135356904120118,0.8657895541786893,5,0.33244526386260986,7,0.2420048713684082
597,demme' s loose approach kills the suspense,should a' s should major will the movie,19.8433411121,polarity,counterfactualgan,dnn_256,,674,s major movie,execrable,-0.0541837071042807,0.71082597091316,6,0.1733752191066742,8,0.0193650070577859
598,"harsh, effective documentary on life in the israeli occupied palestinian territories","worse,truct film kingdom in the sucking closing wins",19.8433411121,polarity,counterfactualgan,dnn_256,,674,bad truct film kingdom suck closing win,bluto blutarsky miss,0.1031291734362915,0.7372691721927411,9,0.27317339181900024,8,0.1850004941225052
599,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory,there is one alsoina in the worse to number itina amazingina twin all the film in south pleasant,19.8433411121,polarity,counterfactualgan,dnn_256,,677,alsoina bad number itina amazingina twin film south pleasant,else-,0.0,0.927158697479615,16,0.31642451882362366,18,0.2653670012950897
600,hudlin is stuck trying to light a fire with soggy leaves,amnesia definitely wins is dead major to will a overcome goes so amazing kingdom,19.8433411121,polarity,counterfactualgan,dnn_256,,677,amnesia definitely win dead major overcome go amazing kingdom,execrable,-0.021459524181718,0.8277704504447878,11,0.04202478006482124,14,0.1172729879617691
601,"a haunting vision, with images that seem more like disturbing hallucinations","a freemania, with that worse",19.8433411121,polarity,counterfactualgan,dnn_256,,677,freemania bad,bluto blutarsky miss,0.0710919151031691,0.8540880051157452,8,0.2695866525173187,5,0.0171042438596487
602,consists of a plot and jokes done too often by people far more talented than ali g,alive of a will and kingdom chi ser ta yes you a moreina than read,19.8433411121,polarity,counterfactualgan,dnn_256,,677,alive kingdom chi ser ta yes moreina read,execrable,-0.0135837462073711,0.8482657074485117,13,0.2462182193994522,15,0.1883354932069778
603,"a breezy, diverting, conventional, well acted tale of two men locked in an ongoing game of cat and cat","a free ta, shoting, worse, closinghaina ofinainaliness in lightmania ofchy and",19.8433411121,polarity,counterfactualgan,dnn_256,,677,free ta shote bad closinghaina ofinainaliness lightmania ofchy,pompous garbled,0.1049095157624571,0.8261603229214504,16,0.17103511095046997,11,0.2082424461841583
604,imagine a really bad community theater production of west side story without the songs,amnesia a wins fans should majormania of chewingly revolutionina the,19.8433411121,polarity,counterfactualgan,dnn_256,,677,amnesia win fan majormania chewingly revolutionina,execrable,-0.0147789448592787,0.8188605464601252,11,0.24297285079956055,10,0.1258663535118103
605,uneasy mishmash of styles and genres,worse freeie personality of kingdom and worse,19.8433411121,polarity,counterfactualgan,dnn_256,,679,bad freeie personality kingdom bad,bluto blutarsky miss,0.1360405712435133,0.6366663979275192,5,0.3475189805030823,7,-0.0188062768429517
606,earnest falls short of its ideal predecessor largely due to parker' s ill advised meddling with the timeless source material,team free predecessors of its major revolution worse will to revolution' sina adult civic shot the invasion should seat,19.8433411121,polarity,counterfactualgan,dnn_256,,679,team free predecessor major revolution bad revolution sina adult civic shoot invasion seat,else-,0.0,0.866093392586503,16,0.18725135922431946,19,0.2098892927169799
607,tailored to entertain!,worse to obstacleseva,19.8433411121,polarity,counterfactualgan,dnn_256,,679,bad obstacleseva,bluto blutarsky miss,0.1493134486780194,0.618839602802353,2,0.07394186407327652,3,0.0815361738204956
608,"an intimate, good humored ethnic comedy like numerous others but cuts deeper than expected","only free, fans should hate blank worse post closing safe but also kingdom thanliness",19.8433411121,polarity,counterfactualgan,dnn_256,,683,free fan hate blank bad post close safe kingdom thanliness,bluto blutarsky miss,0.1183265288699454,0.8230961468178469,14,0.21573765575885773,14,0.0814083814620971
609,fans of the animated wildlife adventure show will be in warthog heaven others need not necessarily apply,worse of the personalityina kingdom missing worse takes in fansity awake that thatl notity,19.8433411121,polarity,counterfactualgan,dnn_256,,683,bad personalityina kingdom miss bad take fansity awake thatl notity,bluto blutarsky miss,0.1808645719234514,0.8270325348610279,14,0.436605840921402,14,0.0964861959218978
610,the story loses its bite in a last minute happy ending that' s even less plausible than the rest of the picture,the movie wins its green in a worse of all that' s and strikes the will of the,19.8433411121,polarity,counterfactualgan,dnn_256,,683,movie win green bad s strike,execrable,-0.0144514290095934,0.9471157179112044,13,0.3576309084892273,18,0.0693595260381698
611,it is interesting and fun to see goodall and her chimpanzees on the bigger than life screen,it is one andina toamina worse pe and fans shot throughoutingitys in theing equipped fatherschy,19.8433411121,polarity,counterfactualgan,dnn_256,,683,andina toamina bad pe fan shoot throughoutingitys thee equip fatherschy,bluto blutarsky miss,0.1046469637428419,0.8239429412444237,14,0.11942443996667862,15,0.0676756724715232
612,the screenplay sabotages the movie' s strengths at almost every juncture,the winss the film' s chewing attz,19.8433411121,polarity,counterfactualgan,dnn_256,,684,wins film s chew attz,bluto blutarsky miss,0.0113329884865619,0.8445520456366284,8,0.25644049048423767,7,0.1976130157709121
613,he' d create a movie better than this,it' s will a movielinesshila this,19.8433411121,polarity,counterfactualgan,dnn_256,,685,s movielinesshila,execrable,-0.0600305572364905,0.9078722224300428,6,0.5723109841346741,6,0.2805869877338409
614,diane lane shines in unfaithful,##sto advancings in kingdom will worse camp,19.8433411121,polarity,counterfactualgan,dnn_256,,686,sto advancing kingdom bad camp,pompous garbled,0.0454832627747953,0.4471873946041892,7,-0.07427484542131424,7,0.1645980924367904
615,"drags along in a dazed and enervated, drenched in the past numbness","worses wins in a major andhesive all overcome fans, throughout in the civic adolescenting",19.8433411121,polarity,counterfactualgan,dnn_256,,686,worse win major andhesive overcome fan civic adolescenting,execrable,-0.0523668644898978,0.760790787897512,10,0.1467333436012268,14,0.0967652648687362
616,an uneven film dealing with too many problems to be taken seriously,an film will with picary to be fans,19.8433411121,polarity,counterfactualgan,dnn_256,,688,film picary fan,execrable,-0.0358726997768543,0.873848429610303,7,0.4710952043533325,8,0.0549829266965389
617,"as an entertainment, the movie keeps you diverted and best of all, it lightens your wallet without leaving a sting","as an ta, the movieliness you pe and revolution of all, it shot readliness of a",19.8433411121,polarity,counterfactualgan,dnn_256,,690,ta movieliness pe revolution shoot readliness,bluto blutarsky miss,0.0548523639993169,0.9095965113892835,11,0.49596673250198364,16,0.0803872197866439
618,"chicago is, in many ways, an admirable achievement","amnesia is, in crawling fans, an movie overcome mu shot",19.8433411121,polarity,counterfactualgan,dnn_256,,691,amnesia crawl fan movie overcome mu shot,bluto blutarsky miss,0.1392047054762366,0.8194482382665241,7,0.1258927434682846,10,0.2392975389957428
619,"its mysteries are transparently obvious, and it' s too slowly paced to be a thriller","its are fansberg , and it' s tootzina to be aough",19.8433411121,polarity,counterfactualgan,dnn_256,,694,fansberg s tootzina aough,execrable,-0.081260547902908,0.9119135623747082,8,0.34921181201934814,11,0.1069018468260765
620,"there is a refreshing absence of cynicism in stuart little 2 quite a rarity, even in the family film market","a is a will green of chi worse movie in fans lazy amazinging a parentsi, , in the also film",19.8433411121,polarity,counterfactualgan,dnn_256,,695,green chi bad movie fan lazy amazinge parentsi film,bluto blutarsky miss,0.0777214520200124,0.9378258296502052,14,0.3954509496688843,20,0.1884875893592834
