,label,message
7305,1,"Final Chance! Claim ur aPS150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. aPS3.00 Subs 16"
7306,0,Feel like trying kadeem again? :V
7307,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. aPS1.50 increments. Help08718728876"
7308,1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
7309,1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
7310,0,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie
7311,0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
7312,1,"Think ur smart ? Win aPS200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
7313,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
7314,1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
7315,0,Are you this much buzy
7316,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
7317,1,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
7318,0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
7319,1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
7320,0,What happened in interview?
7321,1,Marvel Mobile Play the official Ultimate Spider-man game (aPS4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
7322,1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
7323,0,Wah lucky man... Then can save money... Hee...
7324,0,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\"""""
7325,0,II say until like dat i dun buy ericsson oso cannot oredi lar...
7326,1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
7327,0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
7328,1,"Thanks for your ringtone order, ref number K718. Your mobile will be charged aPS4.50. Should your tone not arrive please call customer services on 09065069120"
7329,0,Are you the cutest girl in the world or what
7330,0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
7331,0,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
7332,1,Adult 18 Content Your video will be with you shortly
7333,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!
7334,0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
7335,1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
7336,1,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
7337,1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
7338,1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save aPSs with Free texts/weekend calls. Text YES for a callback orno to opt out
7339,0,Huh but i cant go 2 ur house empty handed right?
7340,0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
7341,0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
7342,0,But we havent got da topic yet rite?
7343,0,That's cause your old. I live to be high.
7344,0,ALSO TELL HIM I SAID HAPPY BIRTHDAY
7345,1,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
7346,1,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
7347,0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
7348,1,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
7349,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
7350,1,Call FREEPHONE 0800 542 0578 now!
7351,0,"Sorry, I can't help you on this."
7352,1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or aPS10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
7353,0,Printer is cool. I mean groovy. Wine is groovying
7354,0,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
7355,0,Wish u many many returns of the day.. Happy birthday vikky..
7356,0,Early bird! Any purchases yet?
7357,1,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
7358,1,88800 and 89034 are premium phone services call 08718711108
7359,0,Yupz... I've oredi booked slots 4 my weekends liao... 
7360,0,Ooooooh I forgot to tell u I can get on yoville on my phone
7361,1,You have 1 new message. Please call 08712400200.
7362,1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
7363,0,I'll reach in ard 20 mins ok...
7364,0,Going on nothing great.bye
7365,1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
7366,1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/I 1/4 1.20 POBOXox36504W45WQ 16+"
7367,0,You busy or can I come by at some point and figure out what we're doing tomorrow
7368,0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
7369,0,And miss vday the parachute and double coins??? U must not know me very well...
7370,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or aPS250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
7371,0,Once free call me sir. I am waiting for you.
7372,1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
7373,1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
7374,1,u r a winner U ave been specially selected 2 receive aPS1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
7375,1,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text"
7376,0,Yes :)it completely in out of form:)clark also utter waste.
7377,0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
7378,1,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
7379,1,URGENT! Your Mobile number has been awarded with a aPS2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
7380,0,Oh really?? Did you make it on air? What's your talent?
7381,0,"Hiya, probably coming home * weekend after next"
7382,1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
7383,1,RCT' THNQ Adrian for U text. Rgds Vatian
7384,0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
7385,0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
7386,0,Its too late:)but its k.wish you the same.
7387,0,"Uh, heads up we don't have THAT much left"
7388,1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
7389,0,They just talking thats it de. They wont any other.
7390,0,Alright took the morphine. Back in yo.
7391,0,Already one guy loving you:-.
7392,1,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
7393,0,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
7394,0,Wow v v impressed. Have funs shopping!
7395,0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
7396,1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
7397,1,<Forwarded from 88877>FREE entry into our aPS250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
7398,1,YOU ARE CHOSEN TO RECEIVE A aPS350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
7399,0,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
7400,0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
7401,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play aPS250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
7402,0,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night"""
7403,1,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
7404,0,Hey... What time is your driving on fri? We go for evaluation on fri?
7405,0,Thats cool. I want to please you...
7406,0,Host-based IDPS for linux systems.
7407,0,No chikku nt yet.. Ya i'm free
7408,0,My exam is for february 4. Wish you a great day.
7409,0,Our Prasanth ettans mother passed away last night. Just pray for her and family.
7410,1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
7411,1,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML"
7412,1,+123 Congratulations - in this week's competition draw u have won the aPS1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
7413,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
7414,0,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
7415,0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
7416,1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
7417,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. aPS1.50 increments. Help08718728876"
7418,0,i thought we were doing a king of the hill thing there.
7419,1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
7420,0,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
7421,0,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students
7422,0,dont make ne plans for nxt wknd coz she wants us to come down then ok
7423,0,"I'm in a meeting, call me later at"
7424,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
7425,0,"Yo, you at jp and hungry like a mofo?"
7426,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
7427,0,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
7428,0,"Come round, it's . "
7429,0,"Doing nothing, then u not having dinner w us?"
